Model_ID,Features,Degree,R2_train,RMSE_train,R2_val,RMSE_val,Equation
24,u_r_mm + delta_peak_mm + tau_peak_MPa_csds,1,0.18936692321104165,80.51200354039564,0.41689985432471066,28.81272877138577,d_csds = -5.132752 - 3.033564*u_r_mm + 18.676091*delta_peak_mm + 3.900682*tau_peak_MPa_csds
26,u_r_mm + delta_peak_mm + u_r_x_u_p,1,0.15282015818820915,82.30690679420358,0.41669166531003954,28.817871934468595,d_csds = -16.071079 + 0.686939*u_r_mm + 44.437731*delta_peak_mm - 2.147738*u_r_x_u_p
69,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_p_div_u_r,1,0.19118820468991993,80.42150792628279,0.4156613698301074,28.843311159534295,d_csds = 0.413783 - 3.624122*u_r_mm + 18.779968*delta_peak_mm + 4.939985*tau_peak_MPa_csds - 5.842613*tau_p_div_u_r
33,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_x_tau_r,1,0.19214605553249853,80.37387346441635,0.4143734159226319,28.875080758331205,d_csds = -7.516463 - 2.561514*u_r_mm + 19.109263*delta_peak_mm + 4.477862*tau_peak_MPa_csds - 0.174713*u_r_x_tau_r
41,u_r_mm + delta_peak_mm + tau_p_x_tau_r,1,0.1555083917769431,82.1762167194418,0.41325928237036536,28.90253460930917,d_csds = 0.995731 - 2.741832*u_r_mm + 18.641185*delta_peak_mm + 0.234995*tau_p_x_tau_r
51,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_p_div_tau_r,1,0.1927910394615775,80.34178213880074,0.41030907669207917,28.975106277439163,d_csds = -10.192060 - 3.470822*u_r_mm + 20.003487*delta_peak_mm + 3.588347*tau_peak_MPa_csds + 4.708209*tau_p_div_tau_r
61,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_div_tau_r,1,0.1933609319321502,80.31341633570146,0.4050747775824729,29.1034186663568,d_csds = -3.786317 - 3.561895*u_r_mm + 20.075624*delta_peak_mm + 5.153589*tau_peak_MPa_csds - 1.837480*tau_r_MPa + 0.012219*u_r_div_tau_r
58,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_div_tau_p,1,0.19323039378389728,80.3199146203392,0.40200122405479743,29.178500102626977,d_csds = -3.829986 - 3.528192*u_r_mm + 20.045627*delta_peak_mm + 5.145727*tau_peak_MPa_csds - 1.835198*tau_r_MPa + 0.020129*u_r_div_tau_p
52,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_div_tau_r,1,0.19310098186555746,80.32635632150897,0.3984668941682511,29.26459937376098,d_csds = -6.392977 - 3.465927*u_r_mm + 20.117157*delta_peak_mm + 4.441332*tau_peak_MPa_csds - 1.102406*tau_r_MPa + 2.294326*tau_p_div_tau_r
34,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_x_tau_r,1,0.19342128417820748,80.31041177894005,0.3969498533614261,29.301478171710105,d_csds = -4.892247 - 3.056985*u_r_mm + 19.897909*delta_peak_mm + 5.072299*tau_peak_MPa_csds - 1.376903*tau_r_MPa - 0.092701*u_r_x_tau_r
67,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_p_div_tau_r,1,0.19300362202820964,80.33120223463992,0.39689833551990517,29.30272973982499,d_csds = -3.475994 - 3.469864*u_r_mm + 20.007081*delta_peak_mm + 5.116428*tau_peak_MPa_csds - 1.852843*tau_r_MPa + 0.035945*u_p_div_tau_r
76,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_r_div_u_r,1,0.1942088936376447,80.27119137321839,0.3952543561988171,29.342640339318184,d_csds = 1.814856 - 3.906137*u_r_mm + 19.505671*delta_peak_mm + 5.088416*tau_peak_MPa_csds + 0.089358*tau_r_MPa - 8.726290*tau_r_div_u_r
54,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_div_tau_p,1,0.19859230094439295,80.05256079335379,0.39515613965268404,29.345023006985283,d_csds = 31.232536 - 3.851934*u_r_mm + 21.564633*delta_peak_mm + 4.087686*tau_peak_MPa_csds - 48.545168*tau_r_div_tau_p
75,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_div_u_r,1,0.19420687545549065,80.27129189665628,0.3950257302112109,29.34818635380683,d_csds = 1.674242 - 3.893796*u_r_mm + 19.539811*delta_peak_mm + 5.102502*tau_peak_MPa_csds - 8.431127*tau_r_div_u_r
64,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_p_div_tau_p,1,0.19290645081123392,80.33603846806739,0.39211892352395816,29.418608584431627,d_csds = -3.252954 - 3.425489*u_r_mm + 20.013245*delta_peak_mm + 5.095190*tau_peak_MPa_csds - 1.869029*tau_r_MPa + 0.023335*u_p_div_tau_p
10,tau_p_x_tau_r,1,0.10347713732093622,84.66992176956325,0.391922786202468,29.423354267384884,d_csds = 5.970491 + 0.316777*tau_p_x_tau_r
48,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + u_r_div_u_p,1,0.1917626060437,80.39294601129092,0.39174598749423795,29.42763138289051,d_csds = -8.094721 - 3.483584*u_r_mm + 20.283913*delta_peak_mm + 3.934055*tau_peak_MPa_csds + 0.463660*u_r_div_u_p
55,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_r_div_tau_p,1,0.19873791148273734,80.04528794957396,0.3915047896996183,29.43346543916757,d_csds = 29.008733 - 3.879395*u_r_mm + 21.669718*delta_peak_mm + 4.353201*tau_peak_MPa_csds - 0.444637*tau_r_MPa - 44.927641*tau_r_div_tau_p
70,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_div_u_r,1,0.19289355012620024,80.33668051618484,0.39124873185325126,29.439657662987536,d_csds = -2.938171 - 3.420096*u_r_mm + 20.013958*delta_peak_mm + 5.096739*tau_peak_MPa_csds - 1.852605*tau_r_MPa - 0.178276*tau_p_div_u_r
25,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa,1,0.192892703884462,80.33672263221202,0.3906853325693711,29.453277713603136,d_csds = -3.075480 - 3.407887*u_r_mm + 20.031832*delta_peak_mm + 5.083384*tau_peak_MPa_csds - 1.881814*tau_r_MPa
43,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_x_tau_r,1,0.19289587968625477,80.33656457778729,0.3890845494789795,29.49194195820738,d_csds = -3.223235 - 3.404357*u_r_mm + 20.025886*delta_peak_mm + 5.104786*tau_peak_MPa_csds - 1.774068*tau_r_MPa - 0.008027*tau_p_x_tau_r
31,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + u_r_x_tau_p,1,0.19739811385202144,80.11218222486941,0.3829800975566381,29.63892190504785,d_csds = -9.371145 - 2.401556*u_r_mm + 20.033823*delta_peak_mm + 8.508155*tau_peak_MPa_csds - 4.217518*tau_r_MPa - 0.241422*u_r_x_tau_p
42,u_r_mm + delta_peak_mm + tau_peak_MPa_csds + tau_p_x_tau_r,1,0.19222047243695994,80.37017148793177,0.3722396532951363,29.895770835251977,d_csds = -5.549739 - 3.282708*u_r_mm + 19.673611*delta_peak_mm + 5.140901*tau_peak_MPa_csds - 0.111705*tau_p_x_tau_r
