Dataset,Features,Feature_List,Branch_Signature,Degree,N_Features,R2_train,RMSE_train,R2_val,RMSE_val,R2_test,RMSE_test,R2_cv_mean,R2_cv_std,Selection_Score
LOW_1,u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_sigma_n + sigma_n_div_tau_r,"['u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_sigma_n', 'sigma_n_div_tau_r']",base_ur | core_sigma_combo | core_taup_over_sigma | core_taup_over_ur | product | ratio,2,6,0.9825081835453687,1.2394264740766021,0.8820339052634747,1.0918196912027398,0.18684300060800285,4.777792241074642,0.7879980181719618,0.1462172299624103,1.2014111913532144
LOW_1,delta_peak_mm + u_r_mm + u_r_x_u_p + tau_p_div_tau_r + u_p_div_tau_p + tau_p_div_u_r,"['delta_peak_mm', 'u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_up | base_ur | core_taup_over_ur | product | ratio,2,6,0.982882832434122,1.226081285953867,0.8852146364492877,1.076999690500176,0.3900332788817026,4.138025180861844,0.7862279864541823,0.17291012203612832,1.201037617472766
LOW_1,u_r_mm + u_r_x_u_p + tau_p_div_tau_r + u_r_div_tau_p + tau_p_div_u_r + tau_p_div_u_p,"['u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'u_r_div_tau_p', 'tau_p_div_u_r', 'tau_p_div_u_p']",base_ur | core_taup_over_ur | product | ratio,2,6,0.9786794532401828,1.3683666519231996,0.9198007895765323,0.9002380554209337,0.28034824727248,4.494705612779045,0.6964013830357656,0.3071045955282433,1.1772910215415908
LOW_1,u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_sigma_n + tau_r_div_sigma_n,"['u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_sigma_n', 'tau_r_div_sigma_n']",base_ur | core_sigma_combo | core_taup_over_sigma | core_taup_over_ur | product | ratio,2,6,0.9805514275080629,1.3069145036887535,0.8879016163772152,1.064319444847554,0.20441343332130124,4.725891855736798,0.730340672861647,0.2850229659128562,1.1645696562167531
LOW_1,u_r_mm + tau_r_MPa + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_r_div_sigma_n,"['u_r_mm', 'tau_r_MPa', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_r_div_sigma_n']",base_taur | base_ur | core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.9814438523901668,1.2765776067475232,0.8771892695555596,1.1140135638148148,0.21663722714078815,4.689445825391721,0.706118449535182,0.15966452398822675,1.1542820419243278
LOW_1,u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_p + tau_r_div_u_r + sigma_n_div_tau_r,"['u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_p', 'tau_r_div_u_r', 'sigma_n_div_tau_r']",base_ur | core_sigma_combo | product | ratio,2,6,0.982947817337893,1.2237516791221874,0.9366251987892559,0.8002591095001965,0.2794604553681974,4.497477184813459,0.6475987607002688,0.47495756699468245,1.152928822439922
LOW_1,sigma_n_MPa + u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_r_div_sigma_n,"['sigma_n_MPa', 'u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_r_div_sigma_n']",base_sigma | base_ur | core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.9817198734129768,1.2670475458616717,0.8715107656008632,1.1394773375491285,0.2238656081563506,4.667760049323271,0.7218058267909694,0.2751132980924397,1.1449023491871038
LOW_1,sigma_n_MPa + u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + sigma_n_div_tau_r,"['sigma_n_MPa', 'u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'sigma_n_div_tau_r']",base_sigma | base_ur | core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.9754979132522135,1.4669146612384871,0.8932412441684228,1.0386615943272717,0.15893209872559444,4.859097214063497,0.6230990080089478,0.34212893680612305,1.1105778544922842
LOW_1,sigma_n_MPa + u_r_mm + u_r_x_u_p + u_p_div_u_r + tau_p_div_tau_r + tau_p_div_u_r,"['sigma_n_MPa', 'u_r_mm', 'u_r_x_u_p', 'u_p_div_u_r', 'tau_p_div_tau_r', 'tau_p_div_u_r']",base_sigma | base_ur | core_taup_over_ur | product | ratio,2,6,0.9860061440627159,1.1085926936272745,0.9491325699041625,0.7169555317202758,0.5396410005181467,3.5949129399230193,0.5280808145609555,0.4597250999810376,1.1072004671865363
LOW_1,tau_r_MPa + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_p + tau_r_div_u_p,"['tau_r_MPa', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_p', 'tau_r_div_u_p']",base_taur | product | ratio,2,5,0.9733093034918265,1.5310284684331112,0.871111682552415,1.1412455539004536,0.26918352030021775,4.5294370114788345,0.6312079469151121,0.323104543717603,1.1044052016382107
LOW_1,tau_peak_MPa_csds + u_r_mm + u_r_x_u_p + tau_p_div_tau_r + sigma_n_div_tau_r + sigma_n_div_u_r,"['tau_peak_MPa_csds', 'u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'sigma_n_div_tau_r', 'sigma_n_div_u_r']",base_taup | base_ur | core_sigma_combo | product | ratio,2,6,0.9773442565669289,1.4105629471585261,0.8701532441387245,1.145480955810062,0.1847286871369317,4.783999647862656,0.6250268259231752,0.22014414440859037,1.1006522426594532
LOW_1,u_r_mm + tau_r_MPa + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + sigma_n_div_tau_r,"['u_r_mm', 'tau_r_MPa', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'sigma_n_div_tau_r']",base_taur | base_ur | core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.9774947751051581,1.4058694421336304,0.8696480276107672,1.14770724969489,0.19033548627304453,4.767520961128546,0.6132774059712855,0.2849317597860153,1.0877935546178084
LOW_1,u_r_mm + tau_r_MPa + u_r_x_u_p + tau_p_div_u_r + tau_p_div_u_p + sigma_n_div_tau_r,"['u_r_mm', 'tau_r_MPa', 'u_r_x_u_p', 'tau_p_div_u_r', 'tau_p_div_u_p', 'sigma_n_div_tau_r']",base_taur | base_ur | core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.9810158373783372,1.2912164056502446,0.8782310134852078,1.1092786828213377,0.2943563714044185,4.450745596222238,0.5858730305422497,0.23744414042500717,1.0874231147138318
LOW_1,tau_peak_MPa_csds + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_u_p + sigma_n_div_tau_r,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_u_p', 'sigma_n_div_tau_r']",base_taup | core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.9779083916045297,1.3928905139778767,0.880194421327245,1.1002993136385326,0.2698181065943278,4.5274700724735,0.5844653345805522,0.3095521188767249,1.0814718767298486
LOW_1,sigma_n_MPa + u_r_mm + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_sigma_n,"['sigma_n_MPa', 'u_r_mm', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_sigma_n']",base_sigma | base_ur | core_sigma_combo | core_taup_over_sigma | core_taup_over_ur | product | ratio,2,6,0.9796542271627904,1.3367198838088572,0.8733799018829275,1.1311589714068329,0.1875708926924714,4.775653357827934,0.6085176065561733,0.44014277560799475,1.0736244276002145
LOW_1,u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + sigma_n_div_tau_p,"['u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'sigma_n_div_tau_p']",core_sigma_combo | core_taup_over_ur | product | ratio,2,4,0.9638145376213405,1.7826676188940471,0.884238962062681,1.081567248028753,0.16332795902130803,4.846382488430979,0.5480446623933904,0.5577990057098817,1.062481392688388
LOW_1,sigma_n_MPa + u_r_mm + u_r_x_u_p + u_r_div_tau_r + tau_p_div_u_r + tau_p_div_u_p,"['sigma_n_MPa', 'u_r_mm', 'u_r_x_u_p', 'u_r_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_u_p']",base_sigma | base_ur | core_taup_over_ur | product | ratio,2,6,0.9761223677201459,1.4481012969061344,0.919615763205131,0.90127591987796,0.30723336789428657,4.409948717229433,0.5051344698627208,0.502377571639899,1.0619452409725016
LOW_1,u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r + sigma_n_div_tau_r,"['u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'sigma_n_div_tau_r']",core_sigma_combo | core_taup_over_ur | product | ratio,2,4,0.9636478105637177,1.7867697821594237,0.874511298041906,1.1260939753186803,0.1532981813899521,4.875344451997164,0.55855123012203,0.5436351679365721,1.0594233963092639
LOW_1,u_r_x_u_p + u_r_x_tau_p + tau_p_div_tau_r + tau_p_div_u_r + tau_p_div_u_p + sigma_n_div_tau_r,"['u_r_x_u_p', 'u_r_x_tau_p', 'tau_p_div_tau_r', 'tau_p_div_u_r', 'tau_p_div_u_p', 'sigma_n_div_tau_r']",core_sigma_combo | core_taup_over_ur | product | ratio,2,6,0.9771963024389472,1.4151613173482591,0.9018202419230722,0.9960549550165982,0.2505878194088871,4.586701024061028,0.5075441944138629,0.36219054081957874,1.0593732850480457
LOW_1,sigma_n_MPa + u_r_x_u_p + tau_p_div_tau_r + tau_p_div_u_r,"['sigma_n_MPa', 'u_r_x_u_p', 'tau_p_div_tau_r', 'tau_p_div_u_r']",base_sigma | core_taup_over_ur | product | ratio,2,4,0.9636293889919091,1.7872224500655223,0.8808400493659473,1.0973305715234891,0.17159606607901357,4.822376728237848,0.5215792845410293,0.5422782143830811,1.0474018701981538
