Features,Feature_List,Branch_Signature,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_test_log,RMSE_test_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,R2_test_d,RMSE_test_d,Selection_Mode,Selection_Score
u_r_mm + tau_r_MPa + u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p,"['u_r_mm', 'tau_r_MPa', 'u_p_x_tau_p', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p']",base_taur | base_ur | core_up_xtaup | product | ratio,6,0.9157483055517572,0.20399081567073366,0.7669469095143597,0.2821368659626323,0.9092538289340828,0.27672603314887945,0.7566423323902226,0.14293995121140676,0.8217266464155564,9.039504234723037,0.6653226666930677,7.40975755984004,0.896747996051944,11.205161255186802,log,1.0709740805883303
u_r_mm + u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_r_div_u_p,"['u_r_mm', 'u_p_x_tau_p', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'tau_r_div_u_p']",base_ur | core_up_xtaup | product | ratio,6,0.9266005196024832,0.19040036879279187,0.7524203257916191,0.2907969841420592,0.8867172353688034,0.30918454886866814,0.7700187633976041,0.102757758226533,0.8384969866859466,8.603827812331925,0.6767997436358988,7.281597966213264,0.8912886294467933,11.497577662227295,log,1.0671539316677678
delta_peak_mm + u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p,"['delta_peak_mm', 'u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p']",base_up | core_up_xtaup | product | ratio,6,0.9241806831963331,0.19351348126468923,0.7456907972607474,0.29472260200082906,0.959353358533332,0.1852030762686335,0.7806604985285799,0.12853416072766735,0.8249231635383066,8.958096586082734,0.635113256773367,7.736951798120093,0.931117812730358,9.152133170777315,log,1.0631676304522706
delta_peak_mm + u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r,"['delta_peak_mm', 'u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_r']",base_up | core_up_xtaup | product | ratio,6,0.9135079629131662,0.20668518857068757,0.7537964567400418,0.2899876843518792,0.9353195875791084,0.23362658080817864,0.7666298768033627,0.15538051585070983,0.8109464939587745,9.308801367029666,0.6430928907436585,7.651885238853767,0.9031111097455035,10.854400878469967,log,1.0615733435566521
tau_peak_MPa_csds + u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + tau_r_div_u_p,"['tau_peak_MPa_csds', 'u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_r_div_u_p']",base_taup | core_up_xtaup | product | ratio,6,0.9195347113998078,0.19935428689903364,0.7444171867049463,0.2954596831248317,0.9498692530874026,0.20567805202626582,0.7779992634231538,0.12035592901673187,0.8220065337886984,9.032405481993806,0.6601649619356185,7.466635065635148,0.8968200752011402,11.201249469155014,log,1.06138122551485
u_r_mm + u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r,"['u_r_mm', 'u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_r']",base_ur | core_up_xtaup | product | ratio,6,0.9115090173206368,0.20905993038585693,0.7550254781515333,0.28926298526567357,0.9227432123595306,0.255331376086539,0.752641417540405,0.1462170312062991,0.8141518067940118,9.229550853667703,0.655316926326627,7.519705409679853,0.8948319349886118,11.308651171230313,log,1.0567244838011058
u_r_mm + u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + tau_r_div_u_p,"['u_r_mm', 'u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_r_div_u_p']",base_ur | core_up_xtaup | product | ratio,6,0.9194380675460013,0.1994739694686045,0.7436615194534162,0.2958961452160601,0.9301065006148737,0.24285902956240582,0.7679215519804848,0.10898878824742389,0.8281158807474457,8.876040434466297,0.674456797154472,7.307943222701495,0.9019908424819947,10.916971945734696,log,1.0567234166189161
tau_r_MPa + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + u_p_div_tau_p + tau_r_div_u_p,"['tau_r_MPa', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'tau_r_div_u_p']",base_taur | ratio,6,0.9222046192461221,0.1960190128887208,0.7389654842532702,0.2985942036062825,0.9633150212044408,0.1759462435053246,0.7782208489402104,0.11970851715025313,0.8054873942402377,9.442245138356478,0.6377555295276482,7.708887911306044,0.8857018422494881,11.789312548512582,log,1.0561050570083501
delta_peak_mm + tau_r_MPa + u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p,"['delta_peak_mm', 'tau_r_MPa', 'u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p']",base_taur | base_up | core_up_xtaup | product | ratio,6,0.9127043347903427,0.20764316111268769,0.7529877409788496,0.2904635616297087,0.9446394734048821,0.2161404090525379,0.7552935872774614,0.16929382232668191,0.8061337026505663,9.426545178575124,0.6478674678960124,7.600530802185875,0.8981085154075321,11.131093000266137,log,1.0537051523849121
tau_peak_MPa_csds + u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p,"['tau_peak_MPa_csds', 'u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'u_r_div_u_p', 'tau_r_div_tau_p']",base_taup | core_up_xtaup | product | ratio,6,0.9195320916454792,0.19935753211827234,0.7407129985511789,0.2975930450487653,0.962337995613258,0.17827382290475938,0.7701961835022804,0.1352749476766942,0.8166209404865545,9.16803507062677,0.634569526510028,7.7427142009799645,0.9100747088148776,10.457064640667294,log,1.0522835955346497
u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r + tau_r_div_u_p,"['u_p_x_tau_p', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'tau_p_div_u_r', 'tau_r_div_u_p']",core_taup_over_ur | core_up_xtaup | product | ratio,6,0.9296885612574393,0.18635209729135202,0.7487641869268624,0.29293629079222616,0.8858331582789208,0.31038866736252396,0.7569406405458995,0.16927618875336115,0.8450479369780077,8.427525529507244,0.656251022708631,7.509509238925312,0.8939035841794934,11.35845397505155,log,1.0503068883244762
tau_peak_MPa_csds + u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,"['tau_peak_MPa_csds', 'u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_r']",base_taup | core_up_xtaup | product | ratio,6,0.90722840141421,0.2140566934575181,0.7510307150568958,0.29161193224729326,0.9298447261786873,0.24331339849935854,0.7463347050846311,0.1483593117812599,0.8058546837710608,9.433326239614088,0.6649407744780076,7.413983902159223,0.8716196476129165,12.49447889970007,log,1.0493621364210852
tau_r_MPa + u_r_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_r_div_u_p,"['tau_r_MPa', 'u_r_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'tau_r_div_u_p']",base_taur | product | ratio,6,0.9203349430830352,0.1983605153197484,0.7376346051523497,0.29935442404403,0.9610992957112581,0.18118181039989176,0.7682315561013273,0.12953335494356602,0.7961183280431934,9.66697262196822,0.6458767088887096,7.621985082497676,0.8661886813024533,12.756022939392656,log,1.0487970477086568
tau_r_MPa + u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_r_div_sigma_n,"['tau_r_MPa', 'u_p_x_tau_p', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'tau_r_div_sigma_n']",base_taur | core_sigma_combo | core_up_xtaup | product | ratio,6,0.9171861014206789,0.20224272466319107,0.762036549869247,0.28509364267916665,0.9275423463642564,0.24727373909083253,0.7295303089158013,0.20502539531184175,0.8202216412028333,9.077580336878476,0.6531722522689509,7.543063545589968,0.9115932684894597,10.36839498945177,log,1.0462991647959634
u_r_x_tau_r + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + tau_r_div_u_p,"['u_r_x_tau_r', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_r_div_u_p']",product | ratio,5,0.9166001248382114,0.20295698037978913,0.7290390663914317,0.30421858682628716,0.9605270847002066,0.18250949530359403,0.7624776434627379,0.14910593094325145,0.7906591734219378,9.795539556393477,0.6378298349136228,7.708097228057717,0.86720961581049,12.707267722994855,log,1.0453672950284754
delta_peak_mm + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p,"['delta_peak_mm', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p']",base_up | product | ratio,4,0.9061801084152079,0.2152626864296414,0.7320841838211407,0.3025043198365874,0.9559616399715652,0.19277531951060292,0.7412278361758234,0.17800051953138082,0.7837049738423538,9.956911838003041,0.6402896310665545,7.681876609449529,0.8631683813461885,12.8991798629356,log,1.0448980499559144
u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r + tau_p_div_u_r,"['u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_r', 'tau_p_div_u_r']",core_taup_over_ur | core_up_xtaup | product | ratio,6,0.915169821858713,0.20468993212977057,0.7463672631580509,0.29433035794226337,0.9333421030784145,0.2371710446477568,0.7517792639100906,0.17871476541051307,0.8171028351105908,9.155980986766416,0.6371320449247755,7.715519215494674,0.8961126283338501,11.239584213672718,log,1.044385418572045
tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + u_p_div_tau_r + tau_r_div_u_p,"['tau_r_MPa', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'u_p_div_tau_r', 'tau_r_div_u_p']",base_taur | ratio,6,0.9183542463330212,0.20081127503000998,0.7316013962450751,0.3027767554000284,0.9587300027041672,0.18661780759984786,0.7687578861226539,0.12909317866634906,0.799889567463905,9.577149365813385,0.6578791348936968,7.491704335205043,0.8627158152123827,12.920494062665782,log,1.0430710214397672
tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_p + tau_r_div_u_p,"['tau_r_MPa', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'tau_p_div_u_p', 'tau_r_div_u_p']",base_taur | ratio,6,0.9178651364536257,0.20141187037554523,0.7321715809456697,0.3024549756721902,0.9586470063988538,0.18680536284898347,0.7675436417434427,0.13251465042505492,0.7954447432940936,9.682928337686654,0.6544952715416491,7.528662803661106,0.8557286866118422,13.24521032443887,log,1.0426919367748855
tau_peak_MPa_csds + u_r_mm + u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p,"['tau_peak_MPa_csds', 'u_r_mm', 'u_p_x_tau_p', 'tau_p_x_tau_r', 'u_p_div_u_r', 'tau_r_div_tau_p']",base_taup | base_ur | core_up_xtaup | product | ratio,6,0.906790197206924,0.2145616434628488,0.7468084456776596,0.2940742594428925,0.9275645174305761,0.2472359049792045,0.7402268531863193,0.15371732722148224,0.8080877310944097,9.378918573602204,0.6624798864010417,7.441160599546971,0.876884504917851,12.235598685972928,log,1.0415501395486708
