Features,Feature_List,Branch_Signature,N_Features,R2_train_log,RMSE_train_log,R2_val_log,RMSE_val_log,R2_test_log,RMSE_test_log,R2_cv_mean_log,R2_cv_std_log,R2_train_d,RMSE_train_d,R2_val_d,RMSE_val_d,R2_test_d,RMSE_test_d,Selection_Mode,Selection_Score
delta_peak_mm + tau_peak_MPa_csds + u_p_div_u_r + u_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,"['delta_peak_mm', 'tau_peak_MPa_csds', 'u_p_div_u_r', 'u_r_div_tau_p', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_taup | base_up | core_taup_over_ur | ratio,6,0.8950896443632888,0.6309168943870656,0.9145032438161224,0.5315941946816994,0.8479527825910181,0.7358458162816923,0.8389680225883801,0.08041610415410136,-3.7050895435838083,20.327653963680604,0.9152680043868497,0.9253287139169665,-1.1467469058630413,7.763016001164949,d,1.2667104052656295
tau_peak_MPa_csds + u_r_mm + u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + u_p_div_tau_p,"['tau_peak_MPa_csds', 'u_r_mm', 'u_r_x_u_p', 'u_r_x_tau_r', 'u_p_div_u_r', 'u_p_div_tau_p']",base_taup | base_ur | product | ratio,6,0.8921566027711317,0.6396755591583607,0.9050531743673373,0.5602032648096666,0.850060706659721,0.730727272474074,0.8388975398524213,0.0887769534233277,0.7423338198672882,4.75698763140112,0.9143987161721322,0.9300631992481069,-0.2020026901093952,5.808884994907842,d,1.26496979075601
tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_p_div_tau_p + tau_p_div_u_r + sigma_n_div_tau_r,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_tau_r']",base_taup | core_sigma_combo | core_taup_over_ur | product | ratio,6,0.885984487544476,0.6577259078184885,0.9067612439060805,0.5551414382515739,0.8465245260318897,0.7392938242982188,0.8213840881832649,0.08204008880160765,-7.227381319840566,26.880300891400054,0.9175919634890843,0.9125509146921261,-1.4969307873436208,8.372271639911432,d,1.260079998700556
tau_peak_MPa_csds + u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + u_p_div_tau_p + tau_p_div_u_r,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_r_x_tau_r', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_taup | core_taup_over_ur | product | ratio,6,0.885782395728158,0.6583085573729272,0.9134287300977348,0.5349242726825804,0.84243409878294,0.7490808689363595,0.8244737491785404,0.08835523977010619,-2.847322761225113,18.381570894315082,0.9164275783234167,0.9189752496957392,-0.9333869352668094,7.367148911560256,d,1.2598289289356763
tau_r_MPa + u_r_x_u_p + u_p_div_u_r + u_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,"['tau_r_MPa', 'u_r_x_u_p', 'u_p_div_u_r', 'u_r_div_tau_p', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_taur | core_taup_over_ur | product | ratio,6,0.8647336588979222,0.7164037469088657,0.9060824131592421,0.5571586447420688,0.8549792836361442,0.7186420238594932,0.7957623718848414,0.09545134348328753,-7.809861116313892,27.815562292400333,0.9271211117072287,0.8581697287275165,-0.8346719302044783,7.17660869192194,d,1.2554571633013205
tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_p_div_tau_p + tau_p_div_u_r + tau_p_div_sigma_n,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_p_div_u_r', 'tau_p_div_sigma_n']",base_taup | core_sigma_combo | core_taup_over_sigma | core_taup_over_ur | product | ratio,6,0.8826126241434638,0.6673807480519682,0.9204171493619508,0.5128792826902298,0.8440657031190749,0.7451923877651971,0.8102368634817505,0.09903540330942459,-8.353106196055133,28.66033387421052,0.9194098891573578,0.902429321821786,-0.6170950689771413,6.737640504718928,d,1.2546247805672905
delta_peak_mm + tau_peak_MPa_csds + u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + u_p_div_tau_p,"['delta_peak_mm', 'tau_peak_MPa_csds', 'u_r_x_u_p', 'u_r_x_tau_r', 'u_p_div_u_r', 'u_p_div_tau_p']",base_taup | base_up | product | ratio,6,0.8846314934269927,0.6616169343997589,0.9079970722540652,0.5514501188768871,0.8474523996264012,0.7370556452974176,0.8194489320933469,0.09884574650918038,-1.0761182512036793,13.50297164929915,0.9146349599978512,0.928778910707385,-0.2442936289232025,5.910190741662128,d,1.2544748513936066
tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_p_div_tau_p + tau_p_div_u_r + sigma_n_div_tau_p,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_tau_p']",base_taup | core_sigma_combo | core_taup_over_ur | product | ratio,6,0.8849508907189962,0.6607004576028586,0.9026341615580613,0.5672946851495972,0.8416158675789708,0.751023318663944,0.8174237975764127,0.0837865354832261,-6.865719585533778,26.282855204227037,0.9110519302805212,0.9480703952366304,-1.3733728027005099,8.162497085037966,d,1.2513851755204048
sigma_n_MPa + u_r_x_u_p + u_p_div_u_r + u_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,"['sigma_n_MPa', 'u_r_x_u_p', 'u_p_div_u_r', 'u_r_div_tau_p', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_sigma | core_taup_over_ur | product | ratio,6,0.8716528116000554,0.6978404780005975,0.9117570696861045,0.5400641775508976,0.8635941379159191,0.6969700305976706,0.8202970050843454,0.08477278628679544,-2.0686936423548783,16.416481417907114,0.9091628960431787,0.9580848246426171,-0.9917956297231143,7.477603726124943,d,1.2508341199566717
delta_peak_mm + tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_p_div_tau_p + tau_p_div_u_r,"['delta_peak_mm', 'tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_taup | base_up | core_taup_over_ur | product | ratio,6,0.8807212856037845,0.6727356645208847,0.9150557836632681,0.5298736435449269,0.841306580165818,0.7517562480561102,0.8053002921649547,0.10148980922096047,-8.086150271065703,28.248362010565966,0.9182361862984185,0.9089769940031732,-1.03978307413866,7.5671449040429035,d,1.2507373514587998
tau_peak_MPa_csds + sigma_n_x_u_p + u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + u_p_div_tau_p,"['tau_peak_MPa_csds', 'sigma_n_x_u_p', 'u_r_x_u_p', 'u_r_x_tau_r', 'u_p_div_u_r', 'u_p_div_tau_p']",base_taup | core_sigma_combo | product | ratio,6,0.8873063184927902,0.6539021429882207,0.9005853008014459,0.573232377216937,0.835806742577368,0.7646721025284916,0.8306931855347586,0.0920075354257409,0.14065287709442276,8.687356148286497,0.9013271633556907,0.9985530170446497,-0.23549541393698292,5.8892586346874936,d,1.247473002580496
tau_peak_MPa_csds + u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + u_p_div_tau_p + sigma_n_div_tau_p,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_r_x_tau_r', 'u_p_div_u_r', 'u_p_div_tau_p', 'sigma_n_div_tau_p']",base_taup | core_sigma_combo | product | ratio,6,0.8871180670571281,0.6544480771105033,0.892763981885925,0.5953546506124362,0.8382893800931812,0.7588690795625236,0.8272986637248281,0.09420113151201026,-0.1107606440795299,9.876738478984635,0.9026145963907959,0.9920173222505942,-0.27719318350880906,5.9878147331712865,d,1.246843815102009
tau_peak_MPa_csds + u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + u_p_div_tau_p + sigma_n_div_u_r,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_r_x_tau_r', 'u_p_div_u_r', 'u_p_div_tau_p', 'sigma_n_div_u_r']",base_taup | core_sigma_combo | product | ratio,6,0.8866502615979767,0.6558027573477783,0.8994332920186161,0.5765440940425722,0.8308566413568602,0.7761131853640676,0.8286639495864574,0.09144162308004286,-0.1974461824095548,10.254897279483913,0.9011483350519653,0.9994574640765366,-0.2448322764814983,5.911469847044429,d,1.2463361475371897
u_r_x_u_p + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,"['u_r_x_u_p', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_r_div_tau_p', 'u_p_div_tau_p', 'tau_p_div_u_r']",core_taup_over_ur | product | ratio,6,0.8726907902052135,0.6950129367912058,0.8533782735991973,0.6961528014718604,0.8688386017258826,0.6834403340911777,0.8250985560056943,0.11301196960360942,-3.5242951385523655,19.933280430100854,0.904538492727707,0.9821695487489688,-0.15923853542444455,5.704616625377719,d,1.2457865737701932
delta_peak_mm + sigma_n_x_u_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,"['delta_peak_mm', 'sigma_n_x_u_p', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_up | core_sigma_combo | core_taup_over_ur | product | ratio,6,0.8866024305964392,0.6559411096489022,0.9046107742035934,0.5615068681286173,0.8345889098459642,0.7675026764851214,0.829283526967045,0.10364583639410731,-0.31926596465015145,10.763895970906031,0.8978741091186663,1.0158749479107898,-0.8609514461017393,7.227824179751493,d,1.242151288962778
tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_p_div_tau_p + tau_p_div_u_r + sigma_n_div_u_r,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_u_r']",base_taup | core_sigma_combo | core_taup_over_ur | product | ratio,6,0.8846571499223392,0.661543362693964,0.9085157434776119,0.5498935077441856,0.8329986753197434,0.7711831728403713,0.8196694735627554,0.08206769578110157,-6.492934306733729,25.652475124408898,0.8975047442062378,1.0177103781435957,-1.0950297809279603,7.668936803678689,d,1.2391327114095054
tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_p_div_tau_p + tau_r_div_u_r + tau_p_div_sigma_n,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_r_div_u_r', 'tau_p_div_sigma_n']",base_taup | core_sigma_combo | core_taup_over_sigma | product | ratio,6,0.8785484632309997,0.6788354040773866,0.9223379191701342,0.5066521874751717,0.849261557777439,0.7326720056958423,0.7856797629893271,0.09988070397750015,-8.334301775805764,28.631508577607978,0.9128689874861412,0.9383366982516308,-0.2173608680500938,5.845877724338561,d,1.2357207985830547
tau_peak_MPa_csds + u_r_x_u_p + u_p_x_tau_p + u_p_div_u_r + u_p_div_tau_p + tau_p_div_u_r,"['tau_peak_MPa_csds', 'u_r_x_u_p', 'u_p_x_tau_p', 'u_p_div_u_r', 'u_p_div_tau_p', 'tau_p_div_u_r']",base_taup | core_taup_over_ur | core_up_xtaup | product | ratio,6,0.8955359376114298,0.6295734900871669,0.9171831110744967,0.5231965441747076,0.8557914552124705,0.7166268631394466,0.8520098979288363,0.08014539501080155,0.8148790883062418,4.032097756648757,0.8764882087327641,1.1171886930047625,-1.2390308108340267,7.928117781026528,d,1.234478618196102
u_r_x_u_p + u_p_div_u_r + u_r_div_tau_p + u_r_div_tau_r + u_p_div_tau_p + tau_p_div_u_r,"['u_r_x_u_p', 'u_p_div_u_r', 'u_r_div_tau_p', 'u_r_div_tau_r', 'u_p_div_tau_p', 'tau_p_div_u_r']",core_taup_over_ur | product | ratio,6,0.8553162071370161,0.7409227327419039,0.8497966035823024,0.7046042969012495,0.8605177644653528,0.7047856231730524,0.8065786136253494,0.10815683918389936,-3.6378975925322843,20.181985513700692,0.9012762398903625,0.9988106523912901,-0.6547426612859342,6.815618771395981,d,1.2337498627846473
u_r_x_u_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_r_div_u_r + tau_r_div_u_p,"['u_r_x_u_p', 'u_p_div_u_r', 'tau_r_div_tau_p', 'u_p_div_tau_p', 'tau_r_div_u_r', 'tau_r_div_u_p']",product | ratio,6,0.8673162199413385,0.7095318499415567,0.8669118745516788,0.6632466495680189,0.8765356536420229,0.6630837233478031,0.8011449892673825,0.11878577213680173,-3.3962320146381124,19.649143073527053,0.9045370398317839,0.982177022885636,0.07445602204795165,5.097281146134222,d,1.233230957251795
