u_r_mm,tau_r_MPa,delta_peak_mm,tau_peak_MPa_csds,e_csds,e_pred,d_from_e_pred
2.175,3.69825,0.24,5.1,13.53664985652516,10.103659133513421,7.245164887418456
3.8575,13.285,0.47,14.84,9.133208341560495,7.596993255570741,17.02561938998703
2.1675,0.6225,0.15,1.23,20.507804388385548,10.11559917327278,2.1464773011530767
2.165,4.547499999999999,0.25,6.22,12.896286747191096,10.119580697758316,8.771618025368458
4.1075,16.2525,0.46,18.37,9.296747223836368,7.2537363245628885,21.284076174104765
1.5599999999999998,0.5333333333333333,0.21,0.72,14.758619332850811,11.105327006636088,1.110623790795207
2.215,3.755,0.46,4.54,6.812602552841997,10.040093775127191,6.143573320750594
4.84,13.226666666666668,3.02,14.29,1.2379494369579531,6.291497742104819,37.30334180757126
1.5533333333333337,0.5640000000000001,0.1,1.16,31.1344826944979,11.116435723714407,2.538841884152587
2.16,3.80875,0.28,4.98,11.627647012732409,10.127546013578016,6.8124640758556385
3.88,12.9825,0.84,14.83,4.123242699657944,7.565790706942664,18.531325017475993
1.5533333333333337,0.4603333333333333,0.05,1.06,76.69251608229672,11.116435723714407,3.5701398800811783
2.1675,3.634,0.24,5.34,12.76758648025316,10.11559917327278,7.798730627199648
3.8475,12.52,0.58,15.72,5.626700720273117,7.610880700982419,19.829733604826526
1.7866666666666664,0.5153333333333333,0.16,1.46,15.27471027903135,10.730827722108586,2.772922346212172
2.19,3.70375,0.34,5.86,7.4904783908875965,10.07979945563233,9.027193773946188
3.9025,13.1975,0.72,15.23,4.922489465268678,7.534649363227471,18.515508248023867
1.5766666666666669,0.5316666666666667,0.13,0.83,25.070549134255213,11.077578722000101,1.5294234507720192
2.195,4.2615,0.33,4.91,11.444353107108954,10.071852274601634,6.1028742247544026
4.513333333333333,14.923333333333332,2.99,16.39,1.2549920885699382,6.712605032593842,55.18500759031743
1.5666666666666669,0.6789999999999999,0.22,1.38,10.298464829923804,11.094223662828579,2.54011289397854
2.18,4.593,0.39,6.11,7.34235077378404,10.095702885088222,8.719661368484159
4.13,15.5675,2.78,17.18,1.354578535378103,7.223213830522439,62.251583236097225
1.57,0.4403333333333333,0.3,0.69,7.9675990689291964,11.088674005901382,1.201596115408606
2.2025,3.49275,0.38,4.61,7.697329513236288,10.059937170177154,6.47552783810339
3.89,12.71,0.58,14.25,6.937928600833182,7.551942553573827,16.388090658248387
1.5933333333333335,0.6846666666666668,0.29,0.81,11.679447292728767,11.049864020306718,1.1077293727202642
2.1925,4.255,0.42,4.74,9.079561652406012,10.075825487308878,5.736030654045796
4.18,14.19,2.48,15.4,1.469660738779334,7.155605194688566,37.693001780379184
1.85,0.575,1.18,0.63,3.1309195303367727,10.627298468219987,1.9099467452700658
2.6033333333333335,4.496666666666667,0.99,4.93,3.460965956174455,9.433034988389712,7.402330108543746
4.2125,16.56,1.92,17.14,2.22655990128023,7.111821661073266,22.22467531102052
1.7400000000000002,0.4525,0.42,0.83,4.84879553279124,10.807422741889798,1.7780173378029425
2.5733333333333337,4.026666666666666,1.23,4.22,3.22230726876678,9.47928240377778,6.136968567320234
4.84,14.9025,1.79,15.01,3.4546415460563873,6.291497742104819,15.586889063561813
1.5733333333333333,0.4766666666666666,0.33,0.58,9.368454028225154,11.083125692291892,0.8329092642249012
2.1725,3.8975,0.43,4.53,7.955893974394428,10.107638391150331,5.801285804438462
