sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,log_e_minus_c_csds,z_pred,z_residual
102,1.356435180009578,-1.528706361185763,0.27533688121296607,0.6304043745306513,0.4392981172356701,0.1670184036330661,0.341054691089949,1.9693428680725353,1.9771157245580355,-0.00777285648550019
103,3.8385505636586044,-0.1405756888581122,0.6708578699360038,0.12588469715730288,-0.7529902737729839,-0.3322149203246564,-0.18886785423594027,1.2608836750317525,1.3534139396239202,-0.09253026459216773
104,-1.4155671217106855,-0.38300401076453344,-1.0464809612985442,-0.05265193792625168,0.06909809756200884,-0.2648020739488725,-0.11409772442270653,0.8219002232751096,0.8390218990508281,-0.017121675775718548
105,0.2194580488112937,-0.8449960121830821,-0.4543646053405533,0.7871300932227442,-0.11333702254658741,-0.11040783937667117,0.3020060535985652,1.9978762793968374,2.1345797428920124,-0.13670346349517493
106,1.163870054181902,3.647864992198242,-1.0838019987248857,0.009622619189279228,0.9917162028461833,0.37780663887440913,-0.69626029900828,-1.3608258748182158,-1.4185076319062764,0.05768175708806056
107,-1.2673825464900599,-1.3735726142449132,-0.1491855906958113,-0.2850043215769285,0.15411334720631029,-0.4772672734004878,-0.043196936497368284,2.7759577180231494,2.6804399991681276,0.0955177188550218
108,1.4871600601055306,-2.073280535216927,0.7086808851622164,0.8150594564090169,0.6830130120357449,0.2864426143809587,0.002346372899461261,2.4192830318624585,2.52153422486397,-0.10225119300151153
109,5.2728948685854045,-1.832642967009915,1.7709994062738497,1.0968118307822143,0.13731382541283413,0.2897063594743675,-0.6752640928180137,2.058860199115877,1.9986349539344093,0.060225245181467546
110,-1.2472474893993462,-1.6287207170460876,0.22536385885919433,-0.452557143126476,0.2874629102023308,-0.38359650715453375,-0.1466638562378151,2.9014764999058578,2.8402171981189444,0.06125930178691341
111,2.194637939041291,-2.2696061135650347,0.9408893579835189,0.9221634218082132,0.8694868739255202,0.44095086501878955,0.04556758311525039,2.3596096352366103,2.3243969589871387,0.03521267624947155
112,6.997296556769333,-2.171839476226798,2.544106880663357,1.0608350159978686,0.1972830761705768,0.27954164946538024,-1.376625809083473,2.0893252577397257,2.248921181498104,-0.15959592375837817
113,-1.2406307897770346,-0.8964878463464238,-0.6232317569283617,0.20777728041217386,-0.18936604220276795,-0.4982115468438539,0.02695911530040267,2.44698765343629,2.4742696428675393,-0.027281989431249265
