u_r_mm,delta_peak_mm,tau_peak_MPa_csds,tau_r_MPa,d_csds,d_pred
2.625,1.5,3.89,3.6325,14.118629835864668,3.0539575167618334
4.1,2.87,13.67,13.42,30.12555661494642,64.49532005032609
1.5,0.79,0.8,0.665,6.831849946093346,1.1344761941529922
2.175,0.6,5.04,4.655,6.796531174694559,2.9444498925049913
4.125,2.37,16.38,14.3675,127.0939689844744,87.54219361376948
2.566666666666667,1.46,4.68,4.1066666666666665,34.69988213998113,3.6029017265023553
4.75,4.16,15.04,14.775,73.3064735148253,149.7106045875602
1.85,1.26,0.94,0.785,27.936829140946248,1.3788227360069543
4.466666666666667,3.13,15.58,14.793333333333337,89.8166166948957,108.42944908058791
1.85,1.15,0.71,0.65,4.6433470021604135,1.2505092333903671
2.175,0.35,4.68,4.205,5.488914851902833,2.376284902900234
3.85,0.63,16.18,14.365,19.38959639135109,41.736425313040044
1.5666666666666669,0.45,0.87,0.6366666666666667,2.4910377730436024,0.9807508460197142
2.175,0.58,5.35,4.42,9.956345178531912,2.975380126359846
3.875,0.94,16.28,13.935,25.28426092348121,45.82589529040783
1.5666666666666669,0.13,0.97,0.8033333333333333,1.0815597509199169,0.885954248040828
2.85,2.38,5.22,4.84,142.19939252357494,6.108523795695861
4.125,2.68,16.95,15.5375,132.25156105996982,125.1072907220121
1.6,0.71,1.14,0.9133333333333334,6.610164230147195,1.174898493649966
2.2,0.76,5.03,4.68,7.712642885735885,3.1478406471375613
4.125,2.73,15.88,13.97,233.99903798852773,90.29149301638834
1.5666666666666669,0.63,1.42,0.9733333333333332,11.618262835999383,1.197644556762466
2.175,0.34,5.0,4.24,6.288275754310518,2.493702070025688
4.533333333333333,3.13,14.91,14.596666666666666,34.951343689537204,94.99121573595284
1.5666666666666669,0.49,0.79,0.63,2.0368332196782206,0.9848663423463173
2.566666666666667,1.69,5.04,4.426666666666667,73.62440945077007,4.358735425614523
4.466666666666667,3.12,16.37,15.163333333333334,153.12497479620956,127.10940584208952
1.5666666666666669,0.18,0.87,0.6,1.17786521425927,0.870254943036073
2.175,0.42,5.1,3.8825,8.364535276937978,2.510875644337162
3.85,1.09,15.19,13.3025,25.12413306168001,38.555660861814324
1.5666666666666669,0.47,0.66,0.5066666666666667,1.7861116090877074,0.9436106390945227
2.175,0.57,4.24,4.0125,5.131835000811389,2.3871459409870877
4.7,4.13,14.9,13.285,1227.1610619263406,121.99441268219404
1.5666666666666669,0.18,0.88,0.4966666666666666,1.346155735064614,0.86096074292375
2.566666666666667,1.25,4.37,3.77,21.3711784506471,3.0204573292771446
4.5,3.62,14.62,13.843333333333334,187.6300218053348,102.88439294216833
1.5633333333333332,0.11,1.04,0.5006666666666667,1.3643096499673495,0.8568155017888448
2.1775,0.23,4.79,3.54875,6.003985500457103,2.1231198996095446
3.9275,0.39,14.13,12.93,15.108980729198466,23.106823242360214
1.5566666666666666,0.21,0.75,0.4896666666666667,1.143850397052409,0.855377481773667
2.19,1.52,4.53,3.98,88.46453784563569,3.71952553852762
3.86,0.46,15.2,13.9425,16.525293456166363,31.802322406377673
1.85,1.14,0.47,0.4455,1.7090859558868448,1.1720852753602986
2.29,1.53,3.84,3.5879999999999996,24.817112109709115,3.1755602599364554
1.5733333333333333,0.31,0.64,0.434,1.265446191232911,0.8704780922839604
2.0033333333333334,0.44,4.09,3.8813333333333335,4.6659060440256,2.2176596406034252
4.125,2.56,14.35,13.695,46.93847166872315,64.50614493607465
1.5666666666666669,0.1,0.84,0.5786666666666667,0.969979146906758,0.8351369641192401
2.175,0.29,4.72,4.314,5.226790203475336,2.360573695878281
4.125,2.24,16.29,15.185,52.11991061368265,90.01370137186079
1.5666666666666669,0.15,1.04,0.515,1.533092129025739,0.8727047892557744
2.225,0.32,5.75,4.01075,8.603420753633683,2.6792729920872485
3.925,0.98,16.9,13.655,31.07800532373415,49.23312580644348
1.5666666666666669,0.12,1.33,0.569,1.854610634923335,0.9059776200143438
2.1775,0.38,5.29,3.8055,8.690271247786866,2.5164643913930957
3.865,1.12,15.69,14.2025,23.533287016774107,46.77610383427383
1.5599999999999998,0.11,1.19,0.5136666666666666,1.6038564251262817,0.8781481310044005
2.175,0.33,5.38,4.15275,7.475845259507069,2.6027622366768224
4.6125,0.94,15.17,14.2325,17.463039541690666,36.832483244230744
1.61,0.46,0.57,0.4153333333333333,1.634874209970707,0.9123003392704366
2.1725,0.38,3.22,2.8175,4.027055137350846,1.6381719622419586
7.0,6.69,11.06,11.03,17.799176332863528,119.14808373651493
1.5566666666666666,0.15,0.88,0.5103333333333334,1.2184624851364736,0.8523837401518078
2.175,0.24,5.1,3.69825,6.5752166070220195,2.275048895893875
3.8575,0.47,14.84,13.285,16.560885261750222,27.987895009068616
2.1675,0.15,1.23,0.6225,1.584483302206824,0.8480683848146576
2.165,0.25,6.22,4.547499999999999,8.101032108811562,2.996104898888858
4.1075,0.46,18.37,16.2525,20.456830792736472,65.58973784224338
1.5599999999999998,0.21,0.72,0.5333333333333333,0.9864172474962212,0.8555951386964742
