u_r_mm,delta_peak_mm,tau_peak_MPa_csds,tau_r_MPa,d_csds,d_pred
1.61,0.46,0.57,0.4153333333333333,1.634874209970707,1.8090246176597802
2.1725,0.38,3.22,2.8175,4.027055137350846,-2.9235687642648784
1.5566666666666666,0.15,0.88,0.5103333333333334,1.2184624851364736,0.869263431789534
2.1675,0.15,1.23,0.6225,1.584483302206824,1.2435813886123768
1.5599999999999998,0.21,0.72,0.5333333333333333,0.9864172474962212,-1.3701875050622263
2.215,0.46,4.54,3.755,6.8100946555112305,12.882301905898423
1.5533333333333337,0.1,1.16,0.5640000000000001,1.476890584776652,2.359884099772742
2.16,0.28,4.98,3.80875,6.5294753448886285,14.4317885687663
1.5533333333333337,0.05,1.06,0.4603333333333333,1.1950471522283908,2.390244363688687
1.7866666666666664,0.16,1.46,0.5153333333333333,2.3069559990331303,5.87466119736866
1.5766666666666669,0.13,0.83,0.5316666666666667,1.0427208983166083,-0.6289746531624729
2.195,0.33,4.91,4.2615,5.924419564940657,10.350654100458591
1.5666666666666669,0.22,1.38,0.6789999999999999,2.6481572578488555,4.756601177731657
1.57,0.3,0.69,0.4403333333333333,1.4299397835360212,1.5653584829402902
2.2025,0.38,4.61,3.49275,7.034502760595067,14.23960245939238
1.5933333333333335,0.29,0.81,0.6846666666666668,1.087382853949383,-2.883613450628893
2.1925,0.42,4.74,4.255,5.8557301765707,8.963762074367871
1.85,1.18,0.63,0.575,4.814497230710774,5.813265460826223
2.6033333333333335,0.99,4.93,4.496666666666667,9.455876145186672,25.27479445105825
1.7400000000000002,0.42,0.83,0.4525,3.0411372580129137,4.753363170727802
2.5733333333333337,1.23,4.22,4.026666666666666,7.74122003841179,17.870480002084626
1.5733333333333333,0.33,0.58,0.4766666666666666,0.8865267528928155,-1.0778970627058513
2.1725,0.43,4.53,3.8975,6.138786714707432,9.888225524037288
1.5599999999999998,0.13,0.68,0.5633333333333334,0.7585316073088083,-3.729262522991249
3.1775,1.84,4.39,3.69,51.88152690534491,48.0877199773165
1.5599999999999998,0.18,0.96,0.5433333333333333,1.4698314803878656,1.6548624082435666
1.9,1.16,0.64,0.54,9.458859589233091,6.950587017814115
2.566666666666667,1.3,4.2,3.9333333333333336,10.666176341529724,21.733429323718717
1.5599999999999998,0.56,0.58,0.4766666666666666,1.7197507584709593,1.4726423633135255
2.1775,0.67,4.06,3.745,5.907719354979028,6.775640295933606
1.6233333333333333,0.17,1.0,0.5720000000000001,1.4469487231528226,1.268177463960825
1.5666666666666669,0.1,0.85,0.5843333333333334,0.9821892769408712,-1.9242529393786754
1.5566666666666666,0.07,0.85,0.5843333333333334,0.935338137929958,-2.2831260568111986
1.5599999999999998,0.17,0.8,0.5579999999999999,1.0533159279041486,-1.1608520321038043
2.563333333333333,1.11,4.61,4.293333333333333,9.21138452802538,22.383859950295168
1.5533333333333337,0.19,0.76,0.5436666666666666,1.0285202035428438,-1.1890062382821682
2.17,0.32,4.74,4.0465,5.80309001190173,9.170593228586249
1.5666666666666669,0.23,0.81,0.5826666666666666,1.190751192870266,-0.8748413775639747
1.5766666666666669,0.65,0.57,0.478,2.090273609680621,2.1664892017825537
2.6333333333333333,1.47,3.8,3.616,9.76564024424423,19.20136526514701
1.5666666666666669,0.48,0.88,0.6386666666666666,2.909683904106867,2.203792836493548
1.49,0.22,0.66,0.4575,1.0088217275318825,-0.15903511153143768
3.1,1.93,4.22,4.0145,14.837057992923611,34.0165799488235
1.5666666666666669,0.13,1.09,0.5446666666666667,1.5022992365882244,2.4346000150881437
2.06,1.1,0.64,0.593,2.1062804370896413,3.8290858502436507
3.85,3.11,4.79,4.4285,110.04621145632456,79.17668675810665
1.64,0.1,1.15,0.5823333333333333,1.4292184556456984,1.6958361096427623
1.5599999999999998,0.47,0.9,0.6583333333333333,2.8170854823861977,1.9578455390805658
2.0725,0.14,0.99,0.65575,1.1704311885872505,-2.143811436369809
1.85,1.09,0.51,0.452,3.953396865652164,5.557215371635344
28.00018033053748,4.54,3.73,3.372542584212134,4.343103435426621,4.1974630507073485
15.0,8.16,0.64,0.4826666666666666,11.645895951824402,-3.6055772583026275
15.0,9.63,1.15,0.9263333333333332,32.59743234903014,25.593658505574954
15.0,8.17,1.67,1.391,16.148831874738754,24.029504226497203
15.0,7.68,2.36,1.9943333333333333,16.011222974188158,38.11936724959228
17.5,12.65,2.87,2.478,88.02266261294648,117.68945185341647
3.75,0.55,0.015,0.014,0.0164195869070291,-0.1640177349273202
3.75,0.73,0.017,0.0155,0.0204950016940742,0.6334513820053971
3.75,0.73,0.031,0.0205,0.0626170527109933,0.7666159644540045
4.25,0.56,0.032,0.0305,0.0337729190185453,-0.7513152462269872
4.25,0.61,0.036,0.032,0.0417117896904809,-0.5440294549258553
4.25,0.8,0.041,0.0365,0.0511135447707714,0.15365842101390115
4.25,0.85,0.053,0.0412499999999999,0.0862035990108784,0.4684765323899782
4.75,1.18,0.072,0.06875,0.0832453537063408,0.6935260400982486
4.75,1.07,0.082,0.07425,0.1059245022212473,0.2931349628423163
4.75,0.99,0.091,0.0815,0.1165845623553453,-0.06015106938385628
4.75,1.33,0.123,0.109,0.1935437839006371,1.2918246283727228
3.0,0.57,0.057,0.045,0.0873378142666348,0.7210640214227979
3.0,0.74,0.052,0.0426666666666666,0.091004766586305,1.7121922920814754
3.75,1.17,0.042,0.037,0.0749972465016185,2.807015577696852
4.333333333333333,2.7,0.036,0.0356666666666666,0.0479824484344826,11.484834276861783
3.5,0.75,0.022,0.02125,0.0239205992767688,1.0005217729801856
3.5,1.15,0.021,0.02,0.0273958891535081,3.2634252627055744
3.5,1.1,0.02,0.01925,0.024206977641193,2.9636498048980187
3.5,1.25,0.019,0.01875,0.0207347706438796,3.870523396214658
3.0,0.7,0.059,0.0456666666666666,0.1113406848934747,1.5221319468558008
3.75,0.8,0.039,0.03775,0.0421628695173391,0.7237258176889512
3.75,1.1,0.031,0.03025,0.034476216061608,2.360171328063494
3.0,0.99,0.523,0.4803333333333333,0.822591618742664,0.588346833928199
3.0,1.49,0.929,0.87,2.261168014799032,4.259502424361244
3.5,2.48,1.278,1.2245,6.199218816480315,14.742042838177653
3.0,1.16,0.606,0.5299999999999999,1.5295028593983642,2.785402770483131
3.5,2.0,0.785,0.745,2.2330839300345446,7.91891702665454
3.0,1.84,1.067,0.9266666666666667,12.276322054130755,11.578126879334413
3.5,2.5,1.53,1.435,12.626062390354296,17.57131222215147
13.0,1.28,0.381,0.236,0.5158827945510767,4.186188841357918
13.0,1.94,1.479,1.139,2.0441763320711632,-3.3766252477222096
13.0,0.34,0.306,0.104,0.342125551076079,13.994529587677953
13.0,0.55,1.422,0.768,1.622926430267495,2.185009237900424
13.0,1.07,2.417,1.547,3.0359207977309928,-2.8162433412829273
13.0,1.08,4.482,3.316,5.292113495505316,-3.570860189733885
15.0,0.1,0.367,0.136,0.3762542971419538,24.940069242706706
15.0,0.67,1.297,0.843,1.4428183417647384,7.169206108475116
15.0,0.78,3.232,2.23,3.6162854300913425,-6.4796249298459685
15.0,2.08,4.233,3.386,5.454140731869376,6.3181028595016
15.0,0.42,0.464,0.223,0.509841251907236,19.490765484191265
15.0,1.34,1.532,0.812,2.1322731944591187,5.862564937303539
15.0,1.56,2.845,1.821,3.870502462074933,1.400772523113293
15.0,1.9,4.37,3.015,6.174917494621263,9.053976941334646
1.6652089623887931,0.27,2.655,1.3036485066778338,5.913938435670004,8.084475989759852
3.083720300719987,0.5,2.417,0.6555920235894309,7.783373274827283,10.050660814534837
1.7885577744175924,0.29,3.214,1.959240530267265,5.94873324311999,7.640519027482888
2.7136738646335887,0.44,3.179,1.959240530267265,5.822995088811631,7.497927640125219
2.590325052604789,0.42,4.293,1.959240530267265,10.103502878345669,8.670729734324489
1.6652089623887931,0.27,1.816,0.6555920235894309,4.99596556846492,9.135502872706237
3.392092330791986,0.55,3.752,1.3488617496840016,10.348266553301816,6.340162413599039
7.400928721727968,1.2,0.0307,0.0217962758401608,0.0486171675853816,-0.9758352449853831
12.334881202879949,2.0,0.131,0.0508579769603752,0.344386405973365,-0.36446385691504446
11.101393082591954,1.8,0.046,0.0145308505601072,0.1367379572450948,-0.9937865338774756
4.625580451079981,0.75,0.055,0.0153092991217785,0.1748236568431902,0.5065306098172684
5.612370947310377,0.91,0.041,0.0153092991217785,0.1104746856350472,-0.07870779046194087
11.533113924692753,1.87,0.046,0.0153092991217785,0.1327773504888432,-1.0519849613770802
13.383346105124744,2.17,0.042,0.0153092991217785,0.1148672965647978,-1.200430221226533
8.942788872087963,1.45,1.14,0.7935883525311068,1.844695714389715,-1.3084163275360083
11.101393082591954,1.8,3.8,2.3726672172613705,6.873786646011853,13.922778451695542
6.784184661583972,1.1,1.23,0.5909609098097346,2.7859609573962865,4.95718188252323
4.625580451079981,0.75,0.94,0.7727950359050375,1.247954429578691,-4.132376291630514
8.017672781871967,1.3,3.7,1.9806931592524069,7.687433215751687,12.921614495116778
9.25116090215996,1.5,2.94,0.5553062574145964,11.123585210138952,10.865908578145273
10.484649022447956,1.7,1.47,1.1106125148291928,2.1678936482955633,-2.9090347565420416
0.6167440601439975,0.1,0.08,0.0796743371481683,0.080483435478867,0.7200548631370722
7.400928721727968,1.2,0.024,0.0202072594216368,0.0308724056592388,-1.0652148240697557
6.784184661583972,1.1,0.025,0.0202072594216368,0.0339263343000876,-0.8892622574894844
7.709300751799968,1.25,0.047,0.0398371685740841,0.0599181190992916,-1.289168480949911
7.400928721727968,1.2,0.05,0.0398371685740841,0.0691035642872409,-1.1544897097391669
9.86790496230396,1.6,0.093,0.0796743371481683,0.1168485947456786,-1.9947144117541384
15.418601503599936,2.5,0.1,0.0796743371481683,0.1382071285744905,-1.985171743157622
11.101393082591954,1.8,0.233,0.1991858428704208,0.2936108391225939,-2.954967665342849
24.669762405759897,4.0,0.251,0.1991858428704208,0.3486439411004653,0.09620170877818879
6.96920787962717,1.13,0.045,0.0153092991217785,0.1282508091124622,-0.3665911476591859
10.731346646505555,1.74,0.033,0.0153092991217785,0.0767360582718792,-1.2773696550980063
13.136648481067144,2.13,0.035,0.0153092991217785,0.084918211890545,-1.3648696189698697
21.58604210503991,3.5,0.026,0.0153092991217785,0.0497004643595224,-0.28617245774017874
6.96920787962717,1.13,0.055,0.0153092991217785,0.1748236568427627,-0.1622866284122253
7.524277533756768,1.22,0.039,0.0153092991217785,0.101798731133,-0.6209788488012293
8.942788872087963,1.45,0.034,0.0153092991217785,0.0808043277475788,-1.0091623293154797
13.383346105124744,2.17,0.028,0.0153092991217785,0.057144907312032,-1.5315629061751963
3.700464360863984,0.6,0.062,0.0153092991217785,0.2089408325663659,0.961050333565602
4.317208421007981,0.7,0.05,0.0153092991217785,0.1511865819416263,0.5147644967590779
5.550696541295977,0.9,0.034,0.0153092991217785,0.0808043132698056,-0.19972007034134975
11.101393082591954,1.8,0.027,0.0153092991217785,0.0533920928536075,-1.4486747077593094
6.96920787962717,1.13,0.043,0.0153092991217785,0.1192948488319123,-0.4076160919646341
8.449393623972766,1.37,0.041,0.0153092991217785,0.110474685629328,-0.7702825549165624
10.299625804404757,1.67,0.032,0.0153092991217785,0.0727151531655665,-1.2515195369387442
17.947252150190327,2.91,0.03,0.0153092991217785,0.0648230709457182,-1.0805722330649985
5.550696541295977,0.9,0.037,0.0153092991217785,0.0932763980537016,-0.13983562000986893
6.475812631511974,1.05,0.032,0.0153092991217785,0.0727151532900571,-0.5059235818885597
7.09255669165597,1.15,0.028,0.0153092991217785,0.0571449073080459,-0.7478687801569848
8.634416842015963,1.4,0.024,0.0153092991217785,0.0425135141995001,-1.1691611298064828
4.625580451079981,0.75,0.028,0.0153092991217785,0.0571449073061767,-0.01846665644684009
7.09255669165597,1.15,0.026,0.0153092991217785,0.0497004644407819,-0.7894745377601353
6.784184661583972,1.1,0.024,0.0153092991217785,0.0425135132532064,-0.7523835009801658
7.400928721727968,1.2,0.022,0.0153092991217785,0.0356134086242683,-0.9481762334125889
