u_r_mm,delta_peak_mm,tau_peak_MPa_csds,tau_r_MPa,d_csds,d_pred
11.101393082591954,1.8,0.027,0.0153092991217785,0.0533920928536075,0.07794971817339236
6.96920787962717,1.13,0.043,0.0153092991217785,0.1192948488319123,0.08714454037806403
8.449393623972766,1.37,0.041,0.0153092991217785,0.110474685629328,0.08428064898439322
10.299625804404757,1.67,0.032,0.0153092991217785,0.0727151531655665,0.07991905373625066
17.947252150190327,2.91,0.03,0.0153092991217785,0.0648230709457182,0.06823382665119282
5.550696541295977,0.9,0.037,0.0153092991217785,0.0932763980537016,0.08874310584860642
6.475812631511974,1.05,0.032,0.0153092991217785,0.0727151532900571,0.08634080123897446
7.09255669165597,1.15,0.028,0.0153092991217785,0.0571449073080459,0.0846767148753792
8.634416842015963,1.4,0.024,0.0153092991217785,0.0425135141995001,0.08150630081567987
4.625580451079981,0.75,0.028,0.0153092991217785,0.0571449073061767,0.08900600694852956
7.09255669165597,1.15,0.026,0.0153092991217785,0.0497004644407819,0.08438104091288942
6.784184661583972,1.1,0.024,0.0153092991217785,0.0425135132532064,0.08461213834875891
7.400928721727968,1.2,0.022,0.0153092991217785,0.0356134086242683,0.08327213877475259
